pipeline_id,notice_id,notice_type_primary,notice_type_secondary,subject,subject_missing,detail_available,critical,status_description,prior_notice_id,notice_text,detail_version_sha256,posted_at_utc,posted_at_operator_local,effective_start_utc,effective_end_utc,observed_at_utc,source_content_sha256
TGP,403845,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,RESTRICTIONS FOR 08-29-2026 ID1,False,False,,,,,,2026-08-29T16:40:19.000000Z,2026-08-29T11:40:19,2026-08-29T16:40:19.000000Z,2026-08-30T14:00:00.000000Z,2026-08-31T14:43:40.608151Z,c96480f007417925f56ef4a71daf42b6d59f9b03a7d9b50c56c772a761315a43
TGP,403840,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,RESTRICTIONS FOR 08-28-2026 ID3,False,False,,,,,,2026-08-29T00:58:52.000000Z,2026-08-28T19:58:52,2026-08-29T00:58:52.000000Z,2026-08-29T14:00:00.000000Z,2026-08-31T14:43:40.608151Z,c96480f007417925f56ef4a71daf42b6d59f9b03a7d9b50c56c772a761315a43
TGP,403839,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,RESTRICTIONS FOR 08-29-2026 EC,False,False,,,,,,2026-08-29T00:34:50.000000Z,2026-08-28T19:34:50,2026-08-29T00:34:50.000000Z,2026-08-29T14:00:00.000000Z,2026-08-31T14:43:40.608151Z,c96480f007417925f56ef4a71daf42b6d59f9b03a7d9b50c56c772a761315a43
TGP,403838,MAINTENANCE,MAINTENANCE,EMERGENT REPAIR STA 563 1A EFF 8-28-26,False,True,True,INITIATE,,"EMERGENT
REPAIR AT STA 563 UNIT 1A EFFECTIVE 8-28-2026
Pursuant
to Article XII of the General Terms and Conditions of Tennessee's FERC Gas
Tariff, Tennessee is posting notice of an emergent repair issue at STA 563 near
Centerville, TN (Segment 860 BH). During the scheduled annual inspection and
safety device check Tennessee identified an issue at Unit 1A which requires
immediate repairs. Personnel are onsite and evaluating the repairs.
Tennessee is estimating the impact to be up to an additional 315,000 Dth pathed
through STA 860 North (Segment 860 BH). Based upon current nominations,
restrictions through a pro rata portion of Secondary Out of the Path
nominations pathed through STA 860 North (Segment 860 BH) are at risk as early
as Timely Cycle for the Gas Day of Sunday, August 30, 2026 and until further
notice. Previously scheduled volumes pathed through STA 860 North (Segment 860
BH) will not be curtailed; however, all increases pathed through STA 860 North
(Segment 860 BH) for the remainder of today's Gas Day, August 28, 2026, and Saturday's
Gas Day, August 29, 2026, are at risk.
Updates
will be posted as more information becomes available.
Please
contact your Scheduler if you have any questions.",f6e560a11a28f7db622d566fd415c012ffc4e7a8baa3d17f365651da6e2b059d,2026-08-28T23:36:04.000000Z,2026-08-28T18:36:04,2026-08-28T23:36:04.000000Z,2026-08-29T14:00:00.000000Z,2026-08-31T14:43:40.608151Z,c96480f007417925f56ef4a71daf42b6d59f9b03a7d9b50c56c772a761315a43
TGP,403833,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,RESTRICTIONS FOR 08-28-2026 ID2,False,False,,,,,,2026-08-28T20:42:28.000000Z,2026-08-28T15:42:28,2026-08-28T20:42:28.000000Z,2026-08-29T14:00:00.000000Z,2026-08-31T14:43:40.608151Z,c96480f007417925f56ef4a71daf42b6d59f9b03a7d9b50c56c772a761315a43
TGP,403832,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,RESTRICTIONS FOR 08-29-2026 TIMELY CYCLE,False,False,,,,,,2026-08-28T20:28:46.000000Z,2026-08-28T15:28:46,2026-08-28T20:28:46.000000Z,2026-08-29T14:00:00.000000Z,2026-08-31T14:43:40.608151Z,c96480f007417925f56ef4a71daf42b6d59f9b03a7d9b50c56c772a761315a43
TGP,403825,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,RESTRICTIONS FOR 08-28-2026 ID1,False,False,,,,,,2026-08-28T16:37:30.000000Z,2026-08-28T11:37:30,2026-08-28T16:37:30.000000Z,2026-08-29T14:00:00.000000Z,2026-08-31T14:43:40.608151Z,c96480f007417925f56ef4a71daf42b6d59f9b03a7d9b50c56c772a761315a43
TGP,403824,STORAGE,RESTRICTIONS,MONTHLY STORAGE TRANSFER REMINDER,False,True,True,INITIATE,,"MONTHLY STORAGE TRANSFERS FOR SEPTEMBER 1,
2026
DART provides the ability for storage customers to
enter their own storage transfers online. The transfers must be confirmed
on or before the effective date. If you have a terminated or recalled
contract that needs the balance transferred to the base storage contract holder
or a new contract, these transfers need to be completed on or before the
first of the month.
For terminated storage contracts per the firm storage
rate schedule of the Tennessee Gas Pipeline tariff on First Revised Sheet No.
217, Section 11: “Shippers must withdraw or transfer its Storage Balance on
or before the date of the expiration of its FS Service Agreement. To the
extent that a Shipper fails to dispose of or transfer its entire Storage
Balance, Transporter shall retain and take title to Shipper's remaining Storage
Balance at no cost to Transporter.”
PLEASE NOTE:
When the first of the month falls on a weekend or holiday, any
small volume left on a terminated or recalled storage contract will be moved
for the customers by TGP to the new valid contract if requested by the customer
on the first business day following the weekend or holiday
provided that efforts have been made prior to the first and/or
holiday to transfer allocated balances prior to the weekend and/or holiday
before requesting TGP to move the remaining balance.
TENNESSEE
GAS PIPELINE WILL CONFISCATE ANY REMAINING BALANCE NOT TRANSFERRED OR REQUESTED
BY THE CUSTOMER TO BE TRANSFERRED ON TERMINATED FIRM STORAGE CONTRACTS.
Please contact your Primary Gas Scheduler if you need
procedures and/or help with your storage transfer.",aa948c8c23a18f8c63ee5a1041e4f2a0fdadae5c3cb2e829db4c940e5602eefb,2026-08-28T14:27:08.000000Z,2026-08-28T09:27:08,2026-08-28T14:27:08.000000Z,2026-08-29T14:00:00.000000Z,2026-08-31T14:43:40.608151Z,c96480f007417925f56ef4a71daf42b6d59f9b03a7d9b50c56c772a761315a43
TGP,403823,OPERATIONAL FLOW ORDER,OFO,OFO DAILY CD1 DS219 EFF 8-29 LIFTED 8-31,False,True,True,INITIATE,,"OFO DAILY CRITICAL DAY 1 EFFECTIVE 8-29-2026
Due to forecasted milder weather with associated lesser demand
moving into the Northeast areas of its system, in order to protect the
operational integrity of its system, effective for the Gas Day (“GD”)
of Saturday, August 29, 2026 Tennessee Gas Pipeline Company, L.L.C. (“Tennessee”)
is implementing an OFO Daily Critical Day (“CD”) 1 for all areas East
of STA 219 for over-deliveries into the system or under-takes out of the system
pursuant to Article X of the General Terms and Conditions of Tennessee's
FERC NGA Gas Tariff. Tennessee is lifting the OFO Daily Critical Day 1 for
all areas East of STA 219 effective for the Gas Day of Monday, August 31, 2026
and until further notice.
This OFO will be effective for LMS-PA, SA contracts
acting as balancing parties and LMS-MA Balancing Parties only.
Please refer to the table below for the affected areas
and dates, and the actions required:
Zone
GD 8-28-26
GD 8-29-26 – 8-30-2026
GD 8-31-26 and until further notice
Zone 0
No OFO
No OFO
No OFO
Zone L
Critical Day 1
500 Line Only
(Includes Segments 527, 529, 530 Only)
·
Receipts do not underdeliver
·
Deliveries do not overtake
Critical Day 1
500 Line Only
(Includes Segments 527, 529, 530 Only)
·
Receipts do not underdeliver
·
Deliveries do not overtake
Critical Day 1
500 Line Only
(Includes Segments 527, 529, 530 Only)
·
Receipts do not underdeliver
·
Deliveries do not overtake
Zone 1
Critical Day 1
500 Line Only
(Includes Segments 534, 539 Only)
·
Receipts do not underdeliver
·
Deliveries do not overtake
Critical Day 1
500 Line Only
(Includes Segments 534, 539 Only)
·
Receipts do not underdeliver
·
Deliveries do not overtake
Critical Day 1
500 Line Only
(Includes Segments 534, 539 Only)
·
Receipts do not underdeliver
·
Deliveries do not overtake
Zone 2
No OFO
No OFO
No OFO
Zone 3
No OFO
No OFO
No OFO
Zone 4
No OFO
Critical Day 1
All Areas East and North of STA 219 Only
·
Receipts do not overdeliver
·
Deliveries do not undertake
No OFO
Zone 5
No OFO
Critical Day 1
All Areas
·
Receipts do not overdeliver
·
Deliveries do not undertake
No OFO
Zone 6
No OFO
Critical Day 1
All Areas
·
Receipts do not overdeliver
·
Deliveries do not undertake
No OFO
CD 1 PENALTY: $5.00
+ applicable Regional Daily Spot Price per Dth for quantities in excess of the
tolerance
CD 1 TOLERANCE: Greater of 2% of scheduled quantities or 500 Dth
Balancing between OBA points in separate pipeline
regions or across meters not located in the OFO area will not be permitted.
In the event this OFO is not sufficient to maintain
the operational integrity of its system, Tennessee may escalate to calling a
Critical Day II, a Balancing Alert, Meter Specific OFO(s) or Hourly OFO(s), or
taking any other actions that may be permitted or required by Tennessee's
Tariff.
Please contact your Scheduling Representative if you
have any questions.",1ce9d164340cd15e9f3a0ecb3b2f988a1499f135dc6c96a629d15d089b7bd090,2026-08-28T11:48:40.000000Z,2026-08-28T06:48:40,2026-08-28T11:48:40.000000Z,2026-08-29T14:00:00.000000Z,2026-08-31T14:43:40.608151Z,c96480f007417925f56ef4a71daf42b6d59f9b03a7d9b50c56c772a761315a43
TGP,403816,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,RESTRICTIONS FOR 08-27-2026 ID3,False,True,True,INITIATE,,"Effective Intraday 3 Cycle (22:00) for the gas day of Thursday,
August 27, 2026 Tennessee restricted the following:
OPERATIONAL FLOW ORDERS (OFO) AND IMBALANCE WARNINGS
OFO DAILY CRITICAL DAY
1 ON THE 500 lINE FROM STA 527 TO STA 542 FOR OVERTAKES from the system OR
UNDERDELIVERieS into the system FOR ALL LMPA, SA ACTING AS BALANCING PARTIES
AND LMMA BALANCING PARTIES
SEGMENT RESTRICTIONS
·
STA 534 South Of Pool (Segment 530 BH) - through 100% of SOP
increases due to scheduled maintenance and nominations in excess of operational
capacity; 450 Dths
·
MLV 509 Muskrat Line (Segment 515 BH) - through 100% of SOP
increases due to nominations in excess of operational capacity; 4,494 Dths
·
Z5 HC North (Segment 299 FH) - through approx 24% of SOP
increases due to nominations in excess of operational capacity; 13,614 Dths
·
MLV 273 (Segment 284 FH) - through 100% of IT increases due to
nominations in excess of operational capacity; 5,156 Dths
LINEPACK RESTRICTIONS
Payback nominations
will be evaluated at each cycle and scheduled only if operationally feasible.
STORAGE RESTRICTIONS
NONE
**PLEASE
NOTE MAXIMUM HOURLY ENTITLEMENTS (""MHE"") AND/OR ELAPSED PRO RATA
SCHEDULED QUANTITIES (""EPSQ"") WILL BE REVIEWED AND MAY BE ENFORCED AT
ANY METER DURING INTRADAY OR HOURLY CYCLES.
**FINAL
VOLUMES MAY CHANGE DUE TO SYSTEM BALANCING AND/OR CONFIRMATION REDUCTIONS.
**THE
OUTAGE AND MAINTENANCE SCHEDULE IS AVAILABLE IN EXCEL SPREADSHEET AND ADOBE
FORMATS WHICH MAY BE ACCESSED VIA A HYPERLINK UNDER NOTICES/PLANNED SERVICE
OUTAGES.
If you
have any questions, please contact your Scheduler.",ea79cd60081c144544ef997f2a7c7fd228a831fccba87ebea45ac0f2706471dd,2026-08-28T00:52:25.000000Z,2026-08-27T19:52:25,2026-08-28T00:52:25.000000Z,2026-08-28T14:00:00.000000Z,2026-08-31T14:43:40.608151Z,c96480f007417925f56ef4a71daf42b6d59f9b03a7d9b50c56c772a761315a43
TGP,403815,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,RESTRICTIONS FOR 08-28-2026 EC,False,False,,,,,,2026-08-28T00:31:30.000000Z,2026-08-27T19:31:30,2026-08-28T00:31:30.000000Z,2026-08-28T14:00:00.000000Z,2026-08-31T14:43:40.608151Z,c96480f007417925f56ef4a71daf42b6d59f9b03a7d9b50c56c772a761315a43
TGP,403808,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,RESTRICTIONS FOR 08-27-2026 ID2,False,False,,,,,,2026-08-27T21:03:07.000000Z,2026-08-27T16:03:07,2026-08-27T21:03:07.000000Z,2026-08-28T14:00:00.000000Z,2026-08-31T14:43:40.608151Z,c96480f007417925f56ef4a71daf42b6d59f9b03a7d9b50c56c772a761315a43
TGP,403807,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,RESTRICTIONS FOR 08-28-2026 TC REVISED,False,False,,,,,,2026-08-27T20:56:39.000000Z,2026-08-27T15:56:39,2026-08-27T20:56:39.000000Z,2026-08-28T14:00:00.000000Z,2026-08-31T14:43:40.608151Z,c96480f007417925f56ef4a71daf42b6d59f9b03a7d9b50c56c772a761315a43
TGP,403805,PIPELINE CONDITIONS,CURRENT PIPELINE CONDITIONS,RESTRICTIONS FOR 08-28-2026 TIMELY CYCLE,False,False,,,,,,2026-08-27T20:18:27.000000Z,2026-08-27T15:18:27,2026-08-27T20:18:27.000000Z,2026-08-28T14:00:00.000000Z,2026-08-31T14:43:40.608151Z,c96480f007417925f56ef4a71daf42b6d59f9b03a7d9b50c56c772a761315a43
TGP,403803,TSP CAPACITY OFFERING,TSP CAP OFFERING,SUCCESSFUL BIDDER - OS #1436,False,False,,,,,,2026-08-27T20:04:58.000000Z,2026-08-27T15:04:58,2026-08-27T20:04:58.000000Z,2049-12-31T15:00:00.000000Z,2026-08-31T14:43:40.608151Z,c96480f007417925f56ef4a71daf42b6d59f9b03a7d9b50c56c772a761315a43
